,Price
5372,62427.0
5373,9586.0
5374,3543.0
5375,13882.0
5376,8781.0
5377,5192.0
5378,6442.0
5379,15554.0
5380,10844.0
5381,2754.0
5382,14067.0
5383,5140.0
5384,8330.0
5385,5678.0
5386,11087.0
5387,18558.0
5388,16000.0
5389,3573.0
5390,7670.0
5391,12819.0
5392,4878.0
5393,11507.0
5394,8759.0
5395,10262.0
5396,10975.0
5397,10262.0
5398,6007.0
5399,3858.0
5400,6412.0
5401,6245.0
5402,9968.0
5403,18260.0
5404,8855.0
5405,10844.0
5406,3597.0
5407,13067.0
5408,13817.0
5409,11602.0
5410,13941.0
5411,14151.0
5412,3943.0
5413,10844.0
5414,2753.0
5415,14714.0
5416,9646.0
5417,15554.0
5418,13261.0
5419,11087.0
5420,11507.0
5421,9424.0
5422,4937.0
5423,3257.0
5424,4823.0
5425,5277.0
5426,3873.0
5427,10844.0
5428,7198.0
5429,6094.0
5430,3943.0
5431,3943.0
5432,12681.0
5433,5613.0
5434,3873.0
5435,12898.0
5436,15129.0
5437,3911.0
5438,6015.0
5439,54826.0
5440,5073.0
5441,4326.0
5442,9443.0
5443,8040.0
5444,7229.0
5445,3943.0
5446,14195.0
5447,13292.0
5448,4174.0
5449,16736.0
5450,5198.0
5451,15058.0
5452,5073.0
5453,10197.0
5454,3543.0
5455,7229.0
5456,10966.0
5457,11134.0
5458,3807.0
5459,5228.0
5460,3597.0
5461,4483.0
5462,10262.0
5463,5158.0
5464,6010.0
5465,13376.0
5466,11543.0
5467,15342.0
5468,6309.0
5469,5823.0
5470,5403.0
5471,3873.0
5472,12898.0
5473,6979.0
5474,13437.0
5475,6017.0
5476,14053.0
5477,7295.0
5478,13044.0
5479,4030.0
5480,13942.0
5481,14781.0
5482,3579.0
5483,10231.0
5484,5530.0
5485,10844.0
5486,8372.0
5487,16289.0
5488,11701.0
5489,11269.0
5490,9385.0
5491,14151.0
5492,4544.0
5493,11087.0
5494,5224.0
5495,4804.0
5496,6901.0
5497,5999.0
5498,5403.0
5499,13014.0
5500,4995.0
5501,13941.0
5502,11507.0
5503,12192.0
5504,7198.0
5505,5000.0
5506,3841.0
5507,12347.0
5508,11982.0
5509,13029.0
5510,16736.0
5511,4174.0
5512,3841.0
5513,17024.0
5514,3943.0
5515,6442.0
5516,11762.0
5517,4174.0
5518,4804.0
5519,13377.0
5520,7229.0
5521,8855.0
5522,7741.0
5523,22270.0
5524,7740.0
5525,14960.0
5526,12032.0
5527,5462.0
5528,12347.0
5529,3145.0
5530,7832.0
5531,4804.0
5532,10482.0
5533,12373.0
5534,10478.0
5535,13029.0
5536,6482.0
5537,15554.0
5538,11789.0
5539,9413.0
5540,7662.0
5541,7888.0
5542,5192.0
5543,6007.0
5544,12898.0
5545,11885.0
5546,14360.0
5547,14330.0
5548,6076.0
5549,4622.0
5550,14388.0
5551,9794.0
5552,4804.0
5553,9663.0
5554,5842.0
5555,15603.0
5556,5618.0
5557,6565.0
5558,5221.0
5559,10368.0
5560,7480.0
5561,13882.0
5562,6442.0
5563,4823.0
5564,3873.0
5565,12121.0
5566,4423.0
5567,5510.0
5568,7229.0
5569,10577.0
5570,8040.0
5571,14714.0
5572,7229.0
5573,6653.0
5574,6442.0
5575,4804.0
5576,9417.0
5577,10844.0
5578,7229.0
5579,15400.0
5580,6416.0
5581,5176.0
5582,9264.0
5583,13587.0
5584,3597.0
5585,4282.0
5586,4995.0
5587,4804.0
5588,10844.0
5589,14714.0
5590,14571.0
5591,7832.0
5592,11467.0
5593,10953.0
5594,4148.0
5595,3873.0
5596,3943.0
5597,6151.0
5598,12080.0
5599,13584.0
5600,6979.0
5601,4482.0
5602,6284.0
5603,4226.0
5604,6442.0
5605,12373.0
5606,11297.0
5607,14083.0
5608,7202.0
5609,11667.0
5610,10844.0
5611,5932.0
5612,9001.0
5613,13469.0
5614,2227.0
5615,5636.0
5616,15965.0
5617,5054.0
5618,5999.0
5619,4823.0
5620,8479.0
5621,8452.0
5622,14924.0
5623,10441.0
5624,7485.0
5625,6478.0
5626,15129.0
5627,3809.0
5628,18581.0
5629,5224.0
5630,8330.0
5631,6961.0
5632,10262.0
5633,2754.0
5634,13727.0
5635,3898.0
5636,11087.0
5637,3383.0
5638,12557.0
5639,8273.0
5640,9736.0
5641,10262.0
5642,11664.0
5643,4591.0
5644,13502.0
5645,8372.0
5646,6121.0
5647,5613.0
5648,5298.0
5649,15764.0
5650,6253.0
5651,8586.0
5652,12273.0
5653,2227.0
5654,5769.0
5655,6216.0
5656,6386.0
5657,16108.0
5658,3873.0
5659,6270.0
5660,5911.0
5661,15077.0
5662,31825.0
5663,8479.0
5664,9397.0
5665,10262.0
5666,4729.0
5667,14714.0
5668,4804.0
5669,4804.0
5670,2050.0
5671,8371.0
5672,12192.0
5673,14629.0
5674,4823.0
5675,14323.0
5676,15129.0
5677,6758.0
5678,14848.0
5679,12358.0
5680,4030.0
5681,4960.0
5682,8656.0
5683,14871.0
5684,4563.0
5685,4784.0
5686,4823.0
5687,3687.0
5688,7229.0
5689,7229.0
5690,7174.0
5691,11071.0
5692,6979.0
5693,3850.0
5694,13044.0
5695,12373.0
5696,13801.0
5697,4823.0
5698,6587.0
5699,2227.0
5700,14151.0
5701,25430.0
5702,4319.0
5703,14462.0
5704,8586.0
5705,7662.0
5706,4995.0
5707,7408.0
5708,5678.0
5709,5678.0
5710,26890.0
5711,13904.0
5712,15318.0
5713,8452.0
5714,6314.0
5715,10203.0
5716,3597.0
5717,8266.0
5718,12373.0
5719,36235.0
5720,14871.0
5721,7229.0
5722,4804.0
5723,7303.0
5724,13587.0
5725,7740.0
5726,7295.0
5727,18916.0
5728,8266.0
5729,12373.0
5730,11188.0
5731,14151.0
5732,14714.0
5733,7229.0
5734,12242.0
5735,9134.0
5736,3943.0
5737,6961.0
5738,23843.0
5739,3597.0
5740,7408.0
5741,3257.0
5742,1965.0
5743,9100.0
5744,3100.0
5745,26890.0
5746,8016.0
5747,12173.0
5748,8784.0
5749,5298.0
5750,11087.0
5751,5409.0
5752,5842.0
5753,2228.0
5754,3543.0
5755,7228.0
5756,6287.0
5757,13377.0
5758,6985.0
5759,8372.0
5760,14687.0
5761,9564.0
5762,12080.0
5763,18275.0
5764,6093.0
5765,14861.0
5766,4804.0
5767,9314.0
5768,9794.0
5769,13029.0
5770,3841.0
5771,12284.0
5772,14714.0
5773,7064.0
5774,5198.0
5775,14781.0
5776,13381.0
5777,6094.0
5778,5298.0
5779,7408.0
5780,14388.0
5781,9443.0
5782,11762.0
5783,7480.0
5784,5406.0
5785,9564.0
5786,10368.0
5787,5636.0
5788,1965.0
5789,12739.0
5790,4148.0
5791,7191.0
5792,10262.0
5793,12312.0
5794,10262.0
5795,9564.0
5796,13759.0
5797,8610.0
5798,14714.0
5799,4823.0
5800,6451.0
5801,16079.0
5802,7202.0
5803,4944.0
5804,3625.0
5805,9663.0
5806,9794.0
5807,2437.0
5808,13377.0
5809,8586.0
5810,19225.0
5811,15554.0
5812,12121.0
5813,3943.0
5814,13555.0
5815,4990.0
5816,8854.0
5817,7878.0
5818,8028.0
5819,8586.0
5820,15164.0
5821,12284.0
5822,4995.0
5823,10051.0
5824,9663.0
5825,14424.0
5826,14714.0
5827,3100.0
5828,6493.0
5829,14571.0
5830,10368.0
5831,14714.0
5832,3543.0
5833,6810.0
5834,5201.0
5835,13377.0
5836,14629.0
5837,6093.0
5838,15419.0
5839,13484.0
5840,8372.0
5841,8534.0
5842,4030.0
5843,13292.0
5844,13014.0
5845,16754.0
5846,6565.0
5847,16079.0
5848,11507.0
5849,12395.0
5850,22153.0
5851,10919.0
5852,13759.0
5853,6094.0
5854,11542.0
5855,13376.0
5856,25735.0
5857,17471.0
5858,10844.0
5859,8372.0
5860,3858.0
5861,5694.0
5862,17234.0
5863,11546.0
5864,8028.0
5865,8016.0
5866,10413.0
5867,11948.0
5868,3205.0
5869,4423.0
5870,4878.0
5871,5912.0
5872,11411.0
5873,7618.0
5874,7229.0
5875,6147.0
5876,14237.0
5877,6101.0
5878,12324.0
5879,18387.0
5880,10262.0
5881,10262.0
5882,7229.0
5883,3807.0
5884,7695.0
5885,12723.0
5886,2175.0
5887,6628.0
5888,13376.0
5889,4148.0
5890,9254.0
5891,8016.0
5892,4030.0
5893,5198.0
5894,4409.0
5895,10082.0
5896,9663.0
5897,3971.0
5898,6297.0
5899,3573.0
5900,10844.0
5901,4423.0
5902,19225.0
5903,6297.0
5904,3849.0
5905,15078.0
5906,4205.0
5907,5228.0
5908,7408.0
5909,7229.0
5910,10919.0
5911,4544.0
5912,6540.0
5913,9483.0
5914,16079.0
5915,13377.0
5916,4823.0
5917,14151.0
5918,6095.0
5919,12029.0
5920,4437.0
5921,3419.0
5922,3943.0
5923,13542.0
5924,7174.0
5925,7417.0
5926,16704.0
5927,4435.0
5928,11432.0
5929,3383.0
5930,4804.0
5931,3383.0
5932,6991.0
5933,10441.0
5934,5073.0
5935,7695.0
5936,7480.0
5937,10262.0
5938,13817.0
5939,13067.0
5940,1965.0
5941,6674.0
5942,16172.0
5943,7268.0
5944,17524.0
5945,7888.0
5946,2754.0
5947,10573.0
5948,11789.0
5949,13067.0
5950,4238.0
5951,9794.0
5952,7615.0
5953,11664.0
5954,7064.0
5955,3809.0
5956,3841.0
5957,6795.0
5958,4565.0
5959,12351.0
5960,5021.0
5961,10467.0
5962,6121.0
5963,6300.0
5964,10715.0
5965,5510.0
5966,6144.0
5967,19329.0
5968,13253.0
5969,13941.0
5970,4488.0
5971,3841.0
5972,7575.0
5973,9968.0
5974,15129.0
5975,4864.0
5976,7480.0
5977,15867.0
5978,13067.0
5979,8366.0
5980,21571.0
5981,4282.0
5982,13591.0
5983,7927.0
5984,14714.0
5985,11087.0
5986,28322.0
5987,9314.0
5988,7060.0
5989,7900.0
5990,5678.0
5991,4860.0
5992,2017.0
5993,5069.0
5994,9397.0
5995,5073.0
5996,15145.0
5997,8099.0
5998,14594.0
5999,4729.0
6000,4804.0
6001,19644.0
6002,8656.0
6003,13014.0
6004,6442.0
6005,12373.0
6006,10539.0
6007,10844.0
6008,8452.0
6009,7144.0
6010,5126.0
6011,6795.0
6012,8586.0
6013,4439.0
6014,6205.0
6015,4284.0
6016,14571.0
6017,3807.0
6018,3850.0
6019,8479.0
6020,8073.0
6021,3943.0
6022,4332.0
6023,4174.0
6024,14594.0
6025,11507.0
6026,6093.0
6027,8033.0
6028,4823.0
6029,13292.0
6030,9526.0
6031,3815.0
6032,3597.0
6033,13376.0
6034,2017.0
6035,11853.0
6036,10262.0
6037,3859.0
6038,12744.0
6039,18485.0
6040,13227.0
6041,3597.0
6042,4804.0
6043,4423.0
6044,10262.0
6045,3543.0
6046,4174.0
6047,7084.0
6048,14960.0
6049,13339.0
6050,7229.0
6051,6818.0
6052,13376.0
6053,6316.0
6054,5201.0
6055,10958.0
6056,3858.0
6057,10262.0
6058,8996.0
6059,8098.0
6060,3543.0
6061,10529.0
6062,7438.0
6063,12373.0
6064,4823.0
6065,5769.0
6066,9042.0
6067,4697.0
6068,10844.0
6069,8420.0
6070,7563.0
6071,7480.0
6072,4030.0
6073,6513.0
6074,8355.0
6075,16655.0
6076,10844.0
6077,3873.0
6078,5224.0
6079,10844.0
6080,4778.0
6081,16289.0
6082,5674.0
6083,12854.0
6084,8425.0
6085,9328.0
6086,17057.0
6087,7229.0
6088,14871.0
6089,14300.0
6090,8529.0
6091,10877.0
6092,5386.0
6093,11622.0
6094,10197.0
6095,8028.0
6096,2754.0
6097,6781.0
6098,3841.0
6099,8266.0
6100,6144.0
6101,4544.0
6102,14441.0
6103,3100.0
6104,13067.0
6105,8529.0
6106,6442.0
6107,6480.0
6108,11003.0
6109,4668.0
6110,13941.0
6111,8820.0
6112,9064.0
6113,10844.0
6114,15129.0
6115,6513.0
6116,14676.0
6117,4823.0
6118,4174.0
6119,19172.0
6120,4423.0
6121,3873.0
6122,7189.0
6123,13731.0
6124,14151.0
6125,4667.0
6126,8834.0
6127,11467.0
6128,12395.0
6129,7858.0
6130,4804.0
6131,13469.0
6132,7673.0
6133,14151.0
6134,10262.0
6135,13014.0
6136,12373.0
6137,11399.0
6138,3971.0
6139,6007.0
6140,6383.0
6141,5740.0
6142,1965.0
6143,5935.0
6144,4174.0
6145,7738.0
6146,10441.0
6147,3100.0
6148,14714.0
6149,9135.0
6150,7893.0
6151,12121.0
6152,6094.0
6153,4423.0
6154,7832.0
6155,5403.0
6156,3841.0
6157,11093.0
6158,7229.0
6159,4823.0
6160,11467.0
6161,6111.0
6162,8066.0
6163,7258.0
6164,4729.0
6165,15135.0
6166,12718.0
6167,5678.0
6168,5298.0
6169,14815.0
6170,13014.0
6171,4491.0
6172,11421.0
6173,12284.0
6174,7229.0
6175,4823.0
6176,12898.0
6177,13587.0
6178,12373.0
6179,5999.0
6180,10907.0
6181,14151.0
6182,4591.0
6183,19225.0
6184,9663.0
6185,10844.0
6186,13727.0
6187,14151.0
6188,10262.0
6189,3873.0
6190,13014.0
6191,5510.0
6192,17282.0
6193,6653.0
6194,12214.0
6195,3625.0
6196,6860.0
6197,3876.0
6198,5613.0
6199,8971.0
6200,4030.0
6201,8075.0
6202,7005.0
6203,4778.0
6204,3687.0
6205,10262.0
6206,15113.0
6207,6979.0
6208,6717.0
6209,16736.0
6210,7192.0
6211,4226.0
6212,9627.0
6213,4757.0
6214,14571.0
6215,5162.0
6216,10844.0
6217,3815.0
6218,17261.0
6219,16736.0
6220,3841.0
6221,10844.0
6222,6838.0
6223,6612.0
6224,8851.0
6225,12395.0
6226,4282.0
6227,14781.0
6228,9646.0
6229,6628.0
6230,4668.0
6231,16863.0
6232,12192.0
6233,12719.0
6234,12898.0
6235,10262.0
6236,7804.0
6237,4174.0
6238,2227.0
6239,11087.0
6240,11667.0
6241,7931.0
6242,5277.0
6243,13626.0
6244,12373.0
6245,10031.0
6246,10844.0
6247,6591.0
6248,5406.0
6249,10844.0
6250,2017.0
6251,12373.0
6252,8669.0
6253,6151.0
6254,10348.0
6255,8016.0
6256,4823.0
6257,5510.0
6258,3100.0
6259,10262.0
6260,14714.0
6261,10262.0
6262,6961.0
6263,6206.0
6264,7904.0
6265,12819.0
6266,10262.0
6267,4591.0
6268,10368.0
6269,11142.0
6270,4729.0
6271,9424.0
6272,15136.0
6273,12199.0
6274,10262.0
6275,4729.0
6276,3841.0
6277,14388.0
6278,2754.0
6279,12358.0
6280,6117.0
6281,15129.0
6282,14388.0
6283,7480.0
6284,10791.0
6285,12452.0
6286,4226.0
6287,5403.0
6288,9646.0
6289,4282.0
6290,7845.0
6291,3384.0
6292,4823.0
6293,3597.0
6294,13587.0
6295,13474.0
6296,3384.0
6297,15129.0
6298,8586.0
6299,4591.0
6300,13882.0
6301,18286.0
6302,5192.0
6303,11118.0
6304,14871.0
6305,15107.0
6306,8669.0
6307,5171.0
6308,8529.0
6309,7438.0
6310,6206.0
6311,7171.0
6312,14151.0
6313,14939.0
6314,25735.0
6315,13882.0
6316,9555.0
6317,4804.0
6318,6627.0
6319,8586.0
6320,4804.0
6321,17135.0
6322,15554.0
6323,6838.0
6324,8258.0
6325,8213.0
6326,12192.0
6327,14848.0
6328,4148.0
6329,10844.0
6330,10844.0
6331,6795.0
6332,14781.0
6333,6582.0
6334,3919.0
6335,9646.0
6336,7744.0
6337,11733.0
6338,10262.0
6339,17524.0
6340,3603.0
6341,7564.0
6342,7005.0
6343,14871.0
6344,4282.0
6345,15129.0
6346,6752.0
6347,6094.0
6348,3175.0
6349,8266.0
6350,6722.0
6351,3873.0
6352,2575.0
6353,7787.0
6354,9257.0
6355,4030.0
6356,4991.0
6357,9861.0
6358,10406.0
6359,7229.0
6360,7670.0
6361,14300.0
6362,8452.0
6363,3873.0
6364,6853.0
6365,7229.0
6366,7229.0
6367,14714.0
6368,4804.0
6369,11465.0
6370,4591.0
6371,6628.0
6372,8025.0
6373,6152.0
6374,3943.0
6375,9187.0
6376,9187.0
6377,15164.0
6378,10276.0
6379,12192.0
6380,5554.0
6381,6377.0
6382,6232.0
6383,6496.0
6384,4823.0
6385,6116.0
6386,7757.0
6387,8266.0
6388,3873.0
6389,11841.0
6390,4804.0
6391,3943.0
6392,15898.0
6393,14151.0
6394,10577.0
6395,4441.0
6396,5177.0
6397,4460.0
6398,13727.0
6399,14714.0
6400,10588.0
6401,7438.0
6402,12677.0
6403,14714.0
6404,2754.0
6405,6494.0
6406,5607.0
6407,25735.0
6408,4823.0
6409,2050.0
6410,12127.0
6411,13377.0
6412,7229.0
6413,6216.0
6414,8456.0
6415,15129.0
6416,13817.0
6417,6296.0
6418,5170.0
6419,3919.0
6420,4823.0
6421,10262.0
6422,13882.0
6423,13587.0
6424,11848.0
6425,11678.0
6426,4823.0
6427,3919.0
6428,11982.0
6429,10703.0
6430,10844.0
6431,10844.0
6432,3175.0
6433,9929.0
6434,19225.0
6435,2017.0
6436,7832.0
6437,9663.0
6438,7005.0
6439,3175.0
6440,5006.0
6441,9526.0
6442,13292.0
6443,6058.0
6444,10493.0
6445,10844.0
6446,10953.0
6447,10844.0
6448,10539.0
6449,13292.0
6450,6741.0
6451,14571.0
6452,14781.0
6453,3838.0
6454,5201.0
6455,8759.0
6456,6195.0
6457,3100.0
6458,5975.0
6459,10844.0
6460,16079.0
6461,3543.0
6462,3841.0
6463,10262.0
6464,12692.0
6465,3850.0
6466,12373.0
6467,3100.0
6468,4878.0
6469,15129.0
6470,9845.0
6471,4077.0
6472,9315.0
6473,14781.0
6474,17327.0
6475,9481.0
6476,8938.0
6477,14388.0
6478,5704.0
6479,3898.0
6480,5678.0
6481,6937.0
6482,2754.0
6483,2647.0
6484,4226.0
6485,4239.0
6486,9165.0
6487,18308.0
6488,14486.0
6489,4282.0
6490,13587.0
6491,13587.0
6492,6645.0
6493,4423.0
6494,11518.0
6495,13759.0
6496,3625.0
6497,4148.0
6498,5613.0
6499,14298.0
6500,7832.0
6501,6442.0
6502,5678.0
6503,7064.0
6504,14151.0
6505,3419.0
6506,15554.0
6507,13859.0
6508,3847.0
6509,7657.0
6510,13547.0
6511,7229.0
6512,13376.0
6513,2227.0
6514,3971.0
6515,6628.0
6516,13584.0
6517,4148.0
6518,14571.0
6519,3841.0
6520,5198.0
6521,3383.0
6522,7202.0
6523,5021.0
6524,4239.0
6525,15129.0
6526,21520.0
6527,7673.0
6528,4823.0
6529,15190.0
6530,14781.0
6531,4804.0
6532,10262.0
6533,7503.0
6534,8016.0
6535,4049.0
6536,12389.0
6537,3597.0
6538,13727.0
6539,5678.0
6540,7670.0
6541,10844.0
6542,7064.0
6543,8930.0
6544,4282.0
6545,4823.0
6546,12373.0
6547,11087.0
6548,16079.0
6549,5601.0
6550,2753.0
6551,12898.0
6552,15603.0
6553,4174.0
6554,6144.0
6555,14781.0
6556,6195.0
6557,8586.0
6558,11934.0
6559,14424.0
6560,18581.0
6561,13941.0
6562,7229.0
6563,3873.0
6564,14714.0
6565,11245.0
6566,6104.0
6567,7094.0
6568,10031.0
6569,13941.0
6570,7198.0
6571,3873.0
6572,5747.0
6573,3100.0
6574,8996.0
6575,9103.0
6576,31825.0
6577,14781.0
6578,7229.0
6579,10067.0
6580,10909.0
6581,4804.0
6582,4050.0
6583,14151.0
6584,3841.0
6585,14781.0
6586,9870.0
6587,8907.0
6588,26890.0
6589,6195.0
6590,7832.0
6591,11269.0
6592,5613.0
6593,4284.0
6594,4668.0
6595,15197.0
6596,9899.0
6597,3948.0
6598,10405.0
6599,15419.0
6600,15135.0
6601,13369.0
6602,18804.0
6603,6751.0
6604,10203.0
6605,27992.0
6606,12488.0
6607,5198.0
6608,7229.0
6609,12723.0
6610,13169.0
6611,8366.0
6612,7670.0
6613,7229.0
6614,4668.0
6615,8327.0
6616,12898.0
6617,4226.0
6618,10262.0
6619,10678.0
6620,8052.0
6621,3898.0
6622,3807.0
6623,6838.0
6624,13014.0
6625,5224.0
6626,13377.0
6627,6633.0
6628,5192.0
6629,4591.0
6630,4880.0
6631,7229.0
6632,12373.0
6633,6094.0
6634,10262.0
6635,15439.0
6636,4077.0
6637,4632.0
6638,12692.0
6639,3480.0
6640,19360.0
6641,9134.0
6642,13587.0
6643,15554.0
6644,7229.0
6645,7514.0
6646,13587.0
6647,7229.0
6648,10262.0
6649,14871.0
6650,10529.0
6651,6442.0
6652,5170.0
6653,6442.0
6654,3419.0
6655,17261.0
6656,3543.0
6657,3383.0
6658,9181.0
6659,11087.0
6660,7229.0
6661,11249.0
6662,16736.0
6663,10262.0
6664,10262.0
6665,5678.0
6666,8307.0
6667,7690.0
6668,16704.0
6669,10315.0
6670,15129.0
6671,12173.0
6672,4227.0
6673,3943.0
6674,7229.0
6675,8610.0
6676,7303.0
6677,10972.0
6678,7670.0
6679,8372.0
6680,6628.0
6681,10262.0
6682,14178.0
6683,8518.0
6684,13376.0
6685,8452.0
6686,18371.0
6687,1965.0
6688,10368.0
6689,11467.0
6690,14781.0
6691,9535.0
6692,2050.0
6693,10368.0
6694,10031.0
6695,4491.0
6696,7229.0
6697,11401.0
6698,3597.0
6699,7927.0
6700,4174.0
6701,10203.0
6702,8610.0
6703,5769.0
6704,5644.0
6705,5769.0
6706,7229.0
6707,4226.0
6708,4588.0
6709,4995.0
6710,5406.0
6711,3873.0
6712,17024.0
6713,5158.0
6714,8040.0
6715,10844.0
6716,4667.0
6717,5678.0
6718,12513.0
6719,8016.0
6720,3543.0
6721,5963.0
6722,14781.0
6723,12373.0
6724,3210.0
6725,9134.0
6726,10919.0
6727,4575.0
6728,5601.0
6729,14151.0
6730,10151.0
6731,5403.0
6732,6147.0
6733,4804.0
6734,8371.0
6735,13014.0
6736,3383.0
6737,7298.0
6738,4544.0
6739,15147.0
6740,10782.0
6741,6027.0
6742,10919.0
6743,6681.0
6744,3943.0
6745,12898.0
6746,6628.0
6747,5022.0
6748,12698.0
6749,10794.0
6750,6416.0
6751,4622.0
6752,3943.0
6753,4508.0
6754,8452.0
6755,13437.0
6756,11982.0
6757,10844.0
6758,15129.0
6759,14714.0
6760,6093.0
6761,5307.0
6762,10188.0
6763,14571.0
6764,10976.0
6765,10844.0
6766,4488.0
6767,8582.0
6768,10262.0
6769,8662.0
6770,4777.0
6771,2071.0
6772,11087.0
6773,5228.0
6774,12996.0
6775,16736.0
6776,13941.0
6777,9166.0
6778,12677.0
6779,4405.0
6780,12121.0
6781,6121.0
6782,14388.0
6783,11467.0
6784,13817.0
6785,3100.0
6786,8266.0
6787,13759.0
6788,3943.0
6789,12327.0
6790,4049.0
6791,3573.0
6792,4409.0
6793,6565.0
6794,4174.0
6795,4030.0
6796,4082.0
6797,6117.0
6798,6163.0
6799,6540.0
6800,4649.0
6801,10262.0
6802,5613.0
6803,6144.0
6804,13067.0
6805,7608.0
6806,7198.0
6807,13941.0
6808,10368.0
6809,3543.0
6810,4462.0
6811,8005.0
6812,7064.0
6813,12121.0
6814,8918.0
6815,8891.0
6816,10203.0
6817,8073.0
6818,11237.0
6819,13376.0
6820,6513.0
6821,13731.0
6822,7064.0
6823,16736.0
6824,8586.0
6825,11789.0
6826,5224.0
6827,6834.0
6828,6316.0
6829,11869.0
6830,4384.0
6831,5644.0
6832,19681.0
6833,13377.0
6834,10090.0
6835,20845.0
6836,4878.0
6837,2227.0
6838,6442.0
6839,3257.0
6840,7229.0
6841,15164.0
6842,10067.0
6843,5674.0
6844,20800.0
6845,7144.0
6846,6094.0
6847,4050.0
6848,3859.0
6849,11664.0
6850,7731.0
6851,12692.0
6852,11307.0
6853,8586.0
6854,5746.0
6855,13378.0
6856,7486.0
6857,7298.0
6858,7005.0
6859,4804.0
6860,16162.0
6861,3419.0
6862,5192.0
6863,4409.0
6864,7229.0
6865,5397.0
6866,6542.0
6867,5281.0
6868,8266.0
6869,10262.0
6870,11105.0
6871,4544.0
6872,4960.0
6873,16736.0
6874,13377.0
6875,2227.0
6876,3100.0
6877,3100.0
6878,3873.0
6879,5232.0
6880,3359.0
6881,6144.0
6882,7725.0
6883,4441.0
6884,10703.0
6885,8529.0
6886,14973.0
6887,14571.0
6888,3257.0
6889,11087.0
6890,3873.0
6891,4423.0
6892,11753.0
6893,14571.0
6894,8475.0
6895,13941.0
6896,16079.0
6897,13399.0
6898,9653.0
6899,14714.0
6900,3383.0
6901,22270.0
6902,5944.0
6903,9663.0
6904,7740.0
6905,7211.0
6906,7229.0
6907,4174.0
6908,5170.0
6909,15135.0
6910,4649.0
6911,4668.0
6912,7480.0
6913,6121.0
6914,15129.0
6915,7452.0
6916,10539.0
6917,7648.0
6918,3925.0
6919,3597.0
6920,8586.0
6921,13591.0
6922,9646.0
6923,4668.0
6924,10203.0
6925,7932.0
6926,7893.0
6927,13029.0
6928,10262.0
6929,3574.0
6930,8759.0
6931,13502.0
6932,6528.0
6933,6017.0
6934,5613.0
6935,8040.0
6936,5694.0
6937,12898.0
6938,5192.0
6939,14714.0
6940,13817.0
6941,14714.0
6942,3597.0
6943,6121.0
6944,11642.0
6945,15764.0
6946,4804.0
6947,13223.0
6948,3858.0
6949,6795.0
6950,8327.0
6951,8907.0
6952,7095.0
6953,6902.0
6954,13029.0
6955,8372.0
6956,10844.0
6957,4384.0
6958,12121.0
6959,11467.0
6960,6860.0
6961,11241.0
6962,13759.0
6963,4226.0
6964,9274.0
6965,12192.0
6966,4804.0
6967,10262.0
6968,10262.0
6969,3175.0
6970,12898.0
6971,9564.0
6972,12819.0
6973,15187.0
6974,12802.0
6975,4804.0
6976,6300.0
6977,3873.0
6978,5224.0
6979,5228.0
6980,8065.0
6981,4441.0
6982,7354.0
6983,6094.0
6984,7064.0
6985,13292.0
6986,13376.0
6987,7791.0
6988,7480.0
6989,5069.0
6990,3257.0
6991,34273.0
6992,16704.0
6993,11432.0
6994,4307.0
6995,13029.0
6996,3100.0
6997,10031.0
6998,3841.0
6999,4030.0
7000,10441.0
7001,14221.0
7002,10262.0
7003,7229.0
7004,8033.0
7005,6818.0
7006,7485.0
7007,3971.0
7008,3597.0
7009,5678.0
7010,8366.0
7011,11753.0
7012,3841.0
7013,9345.0
7014,15107.0
7015,9646.0
7016,10262.0
7017,8456.0
7018,3841.0
7019,12537.0
7020,4804.0
7021,7005.0
7022,13587.0
7023,4050.0
7024,4148.0
7025,3850.0
7026,4591.0
7027,8016.0
7028,4804.0
7029,13941.0
7030,7006.0
7031,14015.0
7032,11087.0
7033,5647.0
7034,8745.0
7035,8016.0
7036,7202.0
7037,5963.0
7038,9646.0
7039,3100.0
7040,4148.0
7041,4823.0
7042,3841.0
7043,13014.0
7044,10262.0
7045,2575.0
7046,19225.0
7047,4174.0
7048,7870.0
7049,7934.0
7050,11360.0
7051,6442.0
7052,10262.0
7053,6732.0
7054,4668.0
7055,6258.0
7056,16108.0
7057,14871.0
7058,4483.0
7059,8066.0
7060,9946.0
7061,6027.0
7062,10262.0
7063,10844.0
7064,8586.0
7065,6015.0
7066,4990.0
7067,10844.0
7068,13377.0
7069,12257.0
7070,4804.0
7071,10008.0
7072,3597.0
7073,3419.0
7074,16289.0
7075,10844.0
7076,9526.0
7077,8849.0
7078,6121.0
7079,12347.0
7080,5613.0
7081,18253.0
7082,14848.0
7083,4995.0
7084,4591.0
7085,4462.0
7086,12898.0
7087,12032.0
7088,13029.0
7089,3543.0
7090,8851.0
7091,14714.0
7092,3841.0
7093,7531.0
7094,7845.0
7095,9663.0
7096,5678.0
7097,5780.0
7098,3841.0
7099,7174.0
7100,13616.0
7101,18275.0
7102,14482.0
7103,7662.0
7104,11281.0
7105,6117.0
7106,4423.0
7107,9416.0
7108,6961.0
7109,13376.0
7110,4239.0
7111,13727.0
7112,13067.0
7113,6961.0
7114,7064.0
7115,8784.0
7116,13941.0
7117,15058.0
7118,6451.0
7119,13014.0
7120,22794.0
